tweet_id_customer,author_id_customer,inbound_customer,created_at_customer,text_customer,response_tweet_id_customer,in_response_to_tweet_id_customer,tweet_id_brand,author_id_brand,inbound_brand,created_at_brand,text_brand,response_tweet_id_brand,in_response_to_tweet_id_brand,customer_text_clean,brand_text_clean,cluster
2841960,790740,True,Mon Nov 27 16:54:47 +0000 2017,"@AppleSupport Yes. It accepted the 2 passwords after the second try. I can see earlier emails. 
Thanks for the quick response. I hope it’s solvable",2841959,2841961,2841959,AppleSupport,False,Mon Nov 27 17:05:00 +0000 2017,"@790740 Great. Go to Settings &gt; Accounts and tap on the accounts in question. Make sure the Contacts option is turned on for each of these. If they are, do a search for one of the contacts from those account and see if it appears. https://t.co/GDrqU22YpT",,2841960,Yes. It accepted the 2 passwords after the second try. I can see earlier emails. Thanks for the quick response. I hope it’s solvable,"Great. Go to Settings &gt; Accounts and tap on the accounts in question. Make sure the Contacts option is turned on for each of these. If they are, do a search for one of the contacts from those account and see if it appears.",5
2621159,595935,True,Sun Nov 19 20:19:05 +0000 2017,@AppleSupport Okay I’m so I’ve also been trying to recover my Apple ID for a week with NO progress and i have no idea as to why it was disabled,2621161,2621158,2621161,AppleSupport,False,Sun Nov 19 20:26:23 +0000 2017,@595935 We can help. We've got a team here at Apple that can assist with Apple ID issues like this. Click here to reach us: https://t.co/UJm15vmMM2,,2621159,Okay I’m so I’ve also been trying to recover my Apple ID for a week with NO progress and i have no idea as to why it was disabled,We can help. We've got a team here at Apple that can assist with Apple ID issues like this. Click here to reach us:,2
1597313,382168,True,Sat Nov 04 22:41:39 +0000 2017,"@AppleSupport Typing I️ and it changing to an A and some weird box in some apps, also apps crashing at all times now.",1597315,1597312,1597315,AppleSupport,False,Sun Nov 05 02:34:00 +0000 2017,@382168 For the letter I issue check out https://t.co/xU1AGHStV6 for steps. DM us if you still have issues. https://t.co/GDrqU22YpT,,1597313,"Typing I️ and it changing to an A and some weird box in some apps, also apps crashing at all times now.",For the letter I issue check out for steps. DM us if you still have issues.,3
2831768,788445,True,Mon Nov 27 21:06:30 +0000 2017,@AppleSupport yes i have iOS 11.1.2 and i started experiencing after the last update @AppleSupport,2831769,2831767,2831769,AppleSupport,False,Mon Nov 27 21:14:24 +0000 2017,@788445 Are you having any issues other than battery drain with iOS 11? How long ago did you do the update?,"2831770,2831771",2831768,yes i have iOS 11.1.2 and i started experiencing after the last update,Are you having any issues other than battery drain with iOS 11? How long ago did you do the update?,1
1028510,363353,True,Sat Oct 14 19:33:09 +0000 2017,@AppleSupport Thanks for the battery usage tips but that doesn't help.The real issue is why after upgrading to #ios1103 my battery is draining much faster,1028512,1028509,1028512,AppleSupport,False,Sat Oct 14 19:48:00 +0000 2017,@363353 Thanks for the details. Let's move back to a DM so we can explore this further. https://t.co/GDrqU22YpT,1028513,1028510,Thanks for the battery usage tips but that doesn't help.The real issue is why after upgrading to ios1103 my battery is draining much faster,Thanks for the details. Let's move back to a DM so we can explore this further.,8
2838686,790011,True,Mon Nov 27 18:24:01 +0000 2017,"@AppleSupport It’s the phone, it’s just not pulling up anything to connect.","2838688,2838689",2838685,2838688,AppleSupport,False,Mon Nov 27 18:45:01 +0000 2017,@790011 Thanks for checking that out. Let's move to DM and continue there. https://t.co/GDrqU22YpT,,2838686,"It’s the phone, it’s just not pulling up anything to connect.",Thanks for checking that out. Let's move to DM and continue there.,2
1599691,491212,True,Sun Nov 05 01:46:46 +0000 2017,@AppleSupport Yeah I did that but I am still having issues. The last update was a shit show. Do better.,1599690,1599692,1599690,AppleSupport,False,Sun Nov 05 04:10:29 +0000 2017,@491212 Send us a DM and we'll be happy to look into these concerns with you. https://t.co/GDrqU22YpT,,1599691,Yeah I did that but I am still having issues. The last update was a shit show. Do better.,Send us a DM and we'll be happy to look into these concerns with you.,11
1877177,560354,True,Sun Oct 22 13:48:40 +0000 2017,@AppleSupport @560353 Battery life decreased significantly here too since update. I can watch it dropping 😩,1877178,1877176,1877178,AppleSupport,False,Sun Oct 22 15:47:26 +0000 2017,@560354 We'll be happy to take a look into your battery issues too. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,,1877177,Battery life decreased significantly here too since update. I can watch it dropping 😩,We'll be happy to take a look into your battery issues too. Please send us a DM so we may better assist you.,8
688396,197160,True,Fri Oct 06 12:07:46 +0000 2017,"@AppleSupport Unless one has come out since this post, I should be up-to-date.",688398,688395,688398,AppleSupport,False,Fri Oct 06 15:12:39 +0000 2017,@197160 Thanks for checking for the latest software. We’d like to continue via DM. Please let us know any steps you’ve tried already. https://t.co/GDrqU22YpT,,688396,"Unless one has come out since this post, I should be up-to-date.",Thanks for checking for the latest software. We’d like to continue via DM. Please let us know any steps you’ve tried already.,5
851688,322312,True,Fri Oct 20 17:47:57 +0000 2017,@AppleSupport It’s getting connected and disconnected to my Sony XB20 Bluetooth speaker on its own while other phones(android) works fine since iOS 11,851690,851687,851690,AppleSupport,False,Fri Oct 20 18:45:53 +0000 2017,@322312 Have you tried unpairing and re-pairing to that speaker to see if that continues? https://t.co/K6XAvVwFkf,851691,851688,It’s getting connected and disconnected to my Sony XB20 Bluetooth speaker on its own while other phones(android) works fine since iOS 11,Have you tried unpairing and re-pairing to that speaker to see if that continues?,0
2812591,784254,True,Mon Nov 27 02:10:21 +0000 2017,"@AppleSupport My Carrier didn’t give me a solution,and I don’t want restored my phone,that scary me.,can you do something or... I don’t know if is the iOS.",2812592,2812590,2812592,AppleSupport,False,Mon Nov 27 02:19:00 +0000 2017,"@784254 To make sure, did your carrier find everything ok on their end when you asked them about the section 'Contact your carrier' in the link we provided?

As you haven't restored it, have you already completed the remaining steps in the link we sent?",2812593,2812591,"My Carrier didn’t give me a solution,and I don’t want restored my phone,that scary me.,can you do something or... I don’t know if is the iOS.","To make sure, did your carrier find everything ok on their end when you asked them about the section 'Contact your carrier' in the link we provided? As you haven't restored it, have you already completed the remaining steps in the link we sent?",2
2753712,770801,True,Tue Nov 21 01:25:53 +0000 2017,"@AppleSupport 11.0.3(15A432)
The alarms did sound as after having found it, after work, I took a short nap. Woke me up from a fierce slumber.",2753711,2753713,2753711,AppleSupport,False,Tue Nov 21 01:28:53 +0000 2017,"@770801 Thank you for confirming that for us. Could we please have you update to the latest version of iOS using these steps https://t.co/80YRnjDFDk

Please let us know if the issue continues after updating and we'll be happy to continue on this with you.",,2753712,"11.0.3(15A432) The alarms did sound as after having found it, after work, I took a short nap. Woke me up from a fierce slumber.",Thank you for confirming that for us. Could we please have you update to the latest version of iOS using these steps Please let us know if the issue continues after updating and we'll be happy to continue on this with you.,0
2867258,796314,True,Tue Nov 28 00:56:55 +0000 2017,@AppleSupport It says “an error occurred during authentication”.,2867257,2867259,2867257,AppleSupport,False,Tue Nov 28 01:01:55 +0000 2017,@796314 Do you have a different Wi-Fi connection to try? Have you tried to restart the computer?,2867256,2867258,It says “an error occurred during authentication”.,Do you have a different Wi-Fi connection to try? Have you tried to restart the computer?,11
2896181,802532,True,Tue Nov 28 18:04:29 +0000 2017,@AppleSupport She is 29 years old! Look at the picture of both of us.,2896183,2896179,2896183,AppleSupport,False,Tue Nov 28 18:15:35 +0000 2017,"@802532 We want to gather some more information on this. Meet us in DM, please. https://t.co/GDrqU22YpT",,2896181,She is 29 years old! Look at the picture of both of us.,"We want to gather some more information on this. Meet us in DM, please.",5
1548815,479448,True,Sat Nov 04 15:58:40 +0000 2017,@AppleSupport I set it back to Settings&gt;Contacts&gt;PC,1548818,1548814,1548818,AppleSupport,False,Sat Nov 04 19:55:00 +0000 2017,@479448 We're glad that you were able to get it sorted. We hope that you enjoy the rest of your day.,,1548815,I set it back to Settings&gt;Contacts&gt;PC,We're glad that you were able to get it sorted. We hope that you enjoy the rest of your day.,11
1957982,580925,True,Mon Oct 30 18:27:11 +0000 2017,@AppleSupport Ok I do have another question. Does this keep happening because of iOS11? https://t.co/1m0n3CWYhW,1957981,1957983,1957981,AppleSupport,False,Mon Oct 30 18:35:28 +0000 2017,"@580925 We're glad to hear that worked! That new screenshot you're sharing with us, does that happen in all apps, or just some?",1957980,1957982,Ok I do have another question. Does this keep happening because of iOS11?,"We're glad to hear that worked! That new screenshot you're sharing with us, does that happen in all apps, or just some?",1
325939,189521,True,Sat Oct 07 13:13:15 +0000 2017,@AppleSupport Not too sure because whenever I try to click the wifi tab on the settings it wont wont work same goes for the control center shortcut thing,325937,325940,325937,AppleSupport,False,Sat Oct 07 16:01:00 +0000 2017,@189521 DM us which iOS device you are using and we can take a closer look at this. https://t.co/GDrqU22YpT,325938,325939,Not too sure because whenever I try to click the wifi tab on the settings it wont wont work same goes for the control center shortcut thing,DM us which iOS device you are using and we can take a closer look at this.,4
1400562,195684,True,Sat Nov 25 22:11:11 +0000 2017,@AppleSupport Not really because we couldn’t hear much inside the store. The guy that helped me reseted the SMC to see if it helps with the haptic feedback. I will probably take it back to the store on Monday.,1400564,1400561,1400564,AppleSupport,False,Sat Nov 25 22:20:00 +0000 2017,"@195684 Definitely a good step. If you'd like help setting up an appointment, let us know in Direct Message and we can get one set for you. https://t.co/GDrqU22YpT",,1400562,Not really because we couldn’t hear much inside the store. The guy that helped me reseted the SMC to see if it helps with the haptic feedback. I will probably take it back to the store on Monday.,"Definitely a good step. If you'd like help setting up an appointment, let us know in Direct Message and we can get one set for you.",0
338636,166165,True,Sat Oct 07 21:11:26 +0000 2017,@AppleSupport 60 mb downloading forever. Restart doesn’t help,338635,338637,338635,AppleSupport,False,Sat Oct 07 22:49:25 +0000 2017,@166165 let's move into DM and we'll look into this further. https://t.co/GDrqU22YpT,,338636,60 mb downloading forever. Restart doesn’t help,let's move into DM and we'll look into this further.,3
